WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
24	11246470	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	14	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.0	21.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	78051713	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	36	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	16	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	10.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	78051713	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	28	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	7th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	8	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	0.0	-100.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	2.0	20.5	N	N	N	Y	N	N	N	N	N	N	N
24	78051713	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	6	0	Daughter	Not Applicable	Karnataka	Hindu	Lingayat	Intermediate Caste	Not Applicable	No Education	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	N	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	19981059	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Other OBC	OBC	Y	6th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence (Small) livestock/poultry farmers/fishermen	Employed	25	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	11.0	Y	N	N	Y	N	Y	N	N	N	N	Y
24	19981059	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	36	0	Spouse	Married	Karnataka	Hindu	Other OBC	OBC	Y	4th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	16	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	7.5	-100.0	0.0	0.0	0.0	1.5	0.0	0.0	2.0	2.5	10.5	Y	N	N	Y	N	N	N	N	N	N	N
24	19981059	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	15	0	Son	Unmarried	Karnataka	Hindu	Other OBC	OBC	Y	9th Std. Pass	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	3	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.5	16.5	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
24	19981059	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	13	0	Son	Unmarried	Karnataka	Hindu	Other OBC	OBC	Y	7th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	0.0	2.0	0.0	0.0	1.5	1.5	19.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	18748948	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	55	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	35	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	8.0	0.0	0.0	0.5	0.0	0.0	0.0	3.5	1.5	8.5	Y	N	N	Y	N	N	N	N	Y	N	Y
24	18748948	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	52	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	25	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.5	12.5	Y	N	N	Y	N	N	N	N	Y	N	N
24	18748948	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	18748948	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Family split	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	18748948	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Bellary	URBAN	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	18748948	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	18748948	7	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	22	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	3.5	0.0	0.0	1.5	2.0	17.0	Y	N	N	Y	N	N	N	N	Y	N	N
24	50347572	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	55	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	35	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	10.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	50347572	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	45	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	6th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	25	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.5	Y	N	N	Y	N	N	N	N	N	N	N
24	50347572	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	20	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	8	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.5	16.5	Y	N	N	Y	N	N	N	N	N	N	N
24	50347572	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	3.5	0.0	0.0	2.0	2.0	16.5	Y	N	N	Y	N	N	N	N	N	N	N
24	50347572	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	16	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	4	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	0.0	-100.0	0.0	0.0	0.0	2.0	0.0	0.0	1.5	2.0	18.5	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
24	50347572	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	14	0	Daughter	Unmarried	Karnataka	Hindu	Other ST	ST	Y	8th Std. Pass	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0	-100.0	0.0	0.0	1.0	2.5	0.0	0.0	2.5	2.5	15.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	25212043	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	60	0	HOH	Widowed	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Retired/Aged	Not Applicable	Retired/Aged	Unemployed, not willing and not looking for a job	2	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	3.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	17.5	Y	N	N	Y	N	N	N	N	N	N	N
24	25212043	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dead	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	25212043	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	32	0	Son	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	12	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	11.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	25212043	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	28	0	Daughter-in-law	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	8.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	12.5	Y	N	N	Y	N	N	N	N	N	N	N
24	25212043	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Shifted to in-laws/new residence after marriage	Karnataka	Koppal	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
24	25212043	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	5	0	Grandchild	Not Applicable	Karnataka	Hindu	Naikda	ST	Not Applicable	No Education	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
24	25212043	7	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	0.0	0.0	0.0	1.401602	1.401602	1.401602	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	3	0	Grandchild	Not Applicable	Karnataka	Hindu	Naikda	ST	Not Applicable	No Education	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	Not Applicable
24	56337414	13	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	4576.142042	4576.142042	4576.142042	4203.298307	4203.298307	4203.298307	1.401602	1.401602	1.401602	1.391095	1.391095	1.391095	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	48	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	28	-100	-100	Full-time	Self-employed	Own-farm	Not Applicable	2.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.0	10.0	Y	N	N	Y	N	N	N	N	N	N	Y
24	56337414	15	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Nov 2021	Accepted	No Failure	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Emigrated	Other reasons	Karnataka	Bellary	RURAL	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
