WAVE_NO	HH_ID	MEM_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	MEM_WEIGHT_W	MEM_WEIGHT_FOR_COUNTRY_W	MEM_WEIGHT_FOR_STATE_W	GE15_MEM_WEIGHT_W	GE15_MEM_WEIGHT_FOR_COUNTRY_W	GE15_MEM_WEIGHT_FOR_STATE_W	MEM_NON_RESPONSE_W	MEM_NON_RESPONSE_FOR_COUNTRY_W	MEM_NON_RESPONSE_FOR_STATE_W	GE15_MEM_NON_RESPONSE_W	GE15_MEM_NON_RESPONSE_FOR_COUNTRY_W	GE15_MEM_NON_RESPONSE_FOR_STATE_W	MEMBER_STATUS	REASON_FOR_EMIGRATION_IMMIGRATION	EMIGRATED_IMMIGRATED_FROM_TO_STATE	EMIGRATED_IMMIGRATED_FROM_TO_DISTRICT	EMIGRATED_IMMIGRATED_FROM_TO_REGION_TYPE	WILL_EMIGRATE	WILL_EMIGRATE_REASON	TIME_TO_EMIGRATE	WILL_EMIGRATE_STATE	WILL_EMIGRATE_DISTRICT	WILL_EMIGRATE_REGION_TYPE	GENDER	AGE_YRS	AGE_MTHS	RELATION_WITH_HOH	MARITAL_STATUS	STATE_OF_ORIGIN	RELIGION	CASTE	CASTE_CATEGORY	LITERACY	EDUCATION	DISCIPLINE	HAS_DIPLOMA	DISCIPLINE_OF_DIPLOMA	NATURE_OF_OCCUPATION	INDUSTRY_OF_OCCUPATION	OCCUPATION	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_SINCE_YRS	EMPLOYMENT_STATUS_SINCE_MTHS	EMPLOYMENT_STATUS_SINCE_DAYS	TYPE_OF_EMPLOYMENT	EMPLOYMENT_ARRANGEMENT	PLACE_OF_WORK	TIME_TO_START_WORKING	TIME_SPENT_ON_WORK_FOR_HH_AND_MEM	TIME_SPENT_ON_WORK_FOR_EMPLOYER	TIME_SPENT_ON_WORK_AS_UNPAID_TRAINEE	TIME_SPENT_ON_WORK_AS_UNPAID_VOLUNTEER	TIME_SPENT_ON_TRAVEL	TIME_SPENT_ON_LEARNING	TIME_SPENT_ON_RELIGIOUS_ACTIVITIES	TIME_SPENT_ON_OUTDOOR_SPORTS	TIME_SPENT_ON_HANGING_OUT_OR_WITH_FRIENDS	TIME_SPENT_ON_INDOOR_ENTERTAINMENT	TIME_SPENT_ON_OTHER_ACTIVITIES_FOR_SELF	IS_HEALTHY	IS_ON_REGULAR_MEDICATION	IS_HOSPITALISED	HAS_BANK_AC	HAS_CREDITCARD	HAS_KISAN_CREDITCARD	HAS_DEMAT_AC	HAS_PF_AC	HAS_LIC	HAS_HEALTH_INSURANCE	HAS_MOBILE
26	14914509	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.5	-100.0	0.0	0.0	1.0	4.0	0.0	1.0	1.5	1.0	14.0	Y	N	N	Y	N	N	N	N	N	N	N
26	24693756	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	53	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	6th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	25	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.5	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.5	11.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	24693756	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	50	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	3rd Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	20	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	24693756	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	20	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	8	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.5	-100.0	0.0	0.0	1.0	4.0	0.0	1.0	1.0	1.0	14.5	Y	N	N	Y	N	N	N	N	N	N	N
26	24693756	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	18	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	12th Std. Pass	Arts	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.5	-100.0	0.0	0.0	1.5	4.0	0.0	1.0	1.5	1.0	13.5	Y	N	N	Y	N	N	N	N	N	N	N
26	24693756	7	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	16	0	Son	Unmarried	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	4	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.5	-100.0	0.0	0.0	1.0	4.0	0.0	1.5	1.0	1.0	14.0	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
26	48539207	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	42	0	HOH	Married	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Agricultural Labourer	Plantation Crop Cultivation	Agricultural labourers/Plantation workers	Employed	14	-100	-100	Full-time	Daily Wage worker/ Casual labour	Other's farm	Not Applicable	1.5	8.5	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.5	11.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	48539207	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	16	0	Daughter	Unmarried	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	9th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	4	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.5	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	18.5	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
26	48539207	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	14	0	Daughter	Unmarried	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	1.5	-100.0	0.0	0.0	1.0	4.0	0.0	1.5	1.0	1.5	13.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	48539207	6	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	36	0	Spouse	Married	Karnataka	Hindu	Service OBCs (Besta/Agasa/Hajama/etc.)	OBC	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	14	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	10509936	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	2nd Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	15	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.5	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.5	11.0	Y	N	N	Y	N	N	N	N	Y	N	Y
26	10509936	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	38	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	11th Std. Pass	Arts	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	14	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	10509936	5	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	58	0	Parent	Widowed	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Retired/Aged	Not Applicable	Retired/Aged	Unemployed, not willing and not looking for a job	10	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	4.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	13.0	N	Y	N	Y	N	N	N	N	N	N	N
26	21361242	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	44	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	15	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	21361242	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	36	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	12	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	21361242	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	12	0	Daughter	Unmarried	Karnataka	Hindu	Naikda	ST	Y	6th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	2.0	-100.0	0.0	0.0	1.5	4.0	0.0	1.0	1.0	1.5	13.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	21361242	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	10	0	Daughter	Not Applicable	Karnataka	Hindu	Naikda	ST	Y	4th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	32854393	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	45	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Wage Labourer	Real Estate & Construction	Masons (Mistri), Brick layers	Employed	20	-100	-100	Full-time	Daily Wage worker/ Casual labour	Market place	Not Applicable	1.5	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	32854393	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	40	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	16	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	32854393	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	14	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	1.5	-100.0	0.0	0.0	1.5	4.0	0.0	1.5	1.5	1.0	13.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	11246470	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	53	0	HOH	Married	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	25	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	11246470	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	50	0	Spouse	Married	Karnataka	Hindu	Naikda	ST	Y	5th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	16	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	11246470	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	16	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Students	Unemployed, not willing and not looking for a job	4	-100	-100	Not Applicable	Not Applicable	Not Applicable	Don't Know	1.5	-100.0	0.0	0.0	1.0	4.0	0.0	1.0	1.5	1.5	13.5	Y	N	N	N	Not Applicable	Not Applicable	N	N	N	N	N
26	11246470	4	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	14	0	Son	Unmarried	Karnataka	Hindu	Naikda	ST	Y	8th Std. Pass	Not Applicable	N	Not Applicable	Student	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	1.5	-100.0	0.0	0.0	1.5	4.0	0.0	1.5	1.5	1.5	12.5	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	78051713	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	M	35	0	HOH	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	10th Std. Pass	Not Applicable	N	Not Applicable	Small Farmer	Crop Cultivation	Subsistence crop farmers (Small crop farmers)	Employed	10	-100	-100	Full-time	Self-employed not on digital platform	Own-farm	Not Applicable	1.5	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	12.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	78051713	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	30	0	Spouse	Married	Karnataka	Hindu	Lingayat	Intermediate Caste	Y	7th Std. Pass	Not Applicable	N	Not Applicable	Home Maker	Not Applicable	Home Makers	Unemployed, not willing and not looking for a job	6	-100	-100	Not Applicable	Not Applicable	Not Applicable	Never	6.0	-100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	Y	N	N	Y	N	N	N	N	N	N	Y
26	78051713	3	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9848	Jul 2022	Accepted	No Failure	N	4741.677839	4741.677839	4741.677839	0.0	0.0	0.0	1.221874	1.221874	1.221874	0.0	0.0	0.0	Member of the household	Not Applicable	Not Applicable	Not Applicable	Not Applicable	N	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	F	5	0	Daughter	Not Applicable	Karnataka	Hindu	Lingayat	Intermediate Caste	Not Applicable	No Education	Not Applicable	Not Applicable	Not Applicable	NonSchooling Child	Not Applicable	Not Applicable	Not Applicable	-100	-100	-100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	-100.0	Y	N	N	N	Not Applicable	Not Applicable	N	Not Applicable	N	N	N
26	19981059	1	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jul 2022	Non-Response	Household not found	Data Not Available	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	45	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
26	19981059	2	Karnataka	HR 62	Bellary	RURAL	HR 62_RURAL_R	PSU_ID_9849	Jul 2022	Non-Response	Household not found	Data Not Available	4741.677839	4741.677839	4741.677839	4268.888886	4268.888886	4268.888886	1.221874	1.221874	1.221874	1.214061	1.214061	1.214061	Member of the household	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	38	0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available
